id,tweet
1396404266189815811,How much did #CCPChina pay you to overlook the #Uyghur carnage in the #Xinjiang? Are they not the almighty Allah's children? Shame on you Aapi for selective b@stardly behaviour 🤬
1396403537567838211, How much did #CCPChina pay you to overlook the #Uyghur carnage in the #Xinjiang? Are they not the almighty Allah's children? Shame on you Aapi for selective b@stardly behaviour 🤬
1396400726306299907,#EU 🇪🇺 #CCPGenocide#Xinjiang 🔥 #Uyghur #Muslim #FalunGongPractitioners☠️ The Chinese Communist Party (CCP) as a Transnational Organized Crime Group and Chinese traitors🤡 CCP Social Censorship System #CCPConcentrationAndExterminationCamp
1396396791721979909,#Lithuania 🇱🇹 #CCPGenocide#Xinjiang 🔥 #Uyghur #Muslim #FalunGongPractitioners☠️ The Chinese Communist Party (CCP) as a Transnational Organized Crime Group and Chinese traitors🤡 CCP Social Censorship System #CCPConcentrationAndExterminationCamp
1396385738447486978," Haha, that's what they teach in Pak school books probably, save urself frm China who will be converting Mosques into pubs/bars soon just like they are doing in Kashgar/Xinjiang with Uighurs. They are already sending ur girls to China..Vo din dur nhi ab 🤣🤣"
1396380447744036866,Is it gambling or gold Is it end of money as we know Is it just a belief Is it just a propped up rainbow 🌈 or mirage of ONLINE CAMPAIGN #China #coldwar2 #xinjiang #three_gorges #cryptocurrency#India #supreme court#legally_money
1396378294895857666," Lmao. Julie wanted my attention so bad, but then every Anti-China troll freaked out and had a meltdown when I exposed she worked for Rushan, got arrested for punching a Hong Konger in the face, lied about a passport incident, and pretended to have had experience in Xinjiang 🤣"
1396377787104055300,Literally every single false accusation about xinjiang involves something the US has/or is currently doing themselves. they think we are so stupid lol 😂
1396314345806594050," I don’t know is it his real name, but I know william Santoos is trying hard to make #Xinjiang independent! And he objected Xi Emperor saying 😂🤣😂🤣😂🤣"
1396309827282903047," A: hey, those descendants of slaveholders said we violate human rights in Xinjiang.B: what?! Our country has the Transformers now?! Do we have the Optimus Prime or, or Megatron? Oh god, I can imagine that I let them work for me!one joke in China now 👆"
1396304446129205249," Pls forgive poor little #Yimao , he is too busy for betraying #CCP ! So he doesn’t have time to answer us😂🤣😂🤣 He is busy to tell other #Xinjiang is independence from #CCP by himself! 😂🤣😂🤣"
1396299350771335168," #Xitler admitted the #UyghurGenocide , how dare you little #Yimao or #wumao denied it! Do you object what yr “mighty” emperor said?😂🤣😂🤣😂🤣 Are you calling #Xitler is propaganda machine and someone who has no idea where is #Xinjiang ?😂🤣😂🤣"
1396296512632770562,Tragic 😢Mosques disappear as China strives to ‘build a beautiful Xinjiang’
1396270017746980866,"❗""""Four large #DutchPensionFunds have halted their #investments in #ChineseCompanies"" because of the severe repression of #Uyghur/#TurkicMuslims in #Xinjiang."" "
1396258112865136640, The West like us to believe the Uyghurs in Xinjiang are oppressed and a depressed lot. They hired ugly foreign Uyghurs living outside China to act as Uyghurs from China. Truth is the Uyghurs from China are a different class.😂😂😂
1396255378703208451, Uygur genocide? China’s Repression of Uyghur Muslims in Xinjiang? HAHA it’s all American propaganda. 💁🏼‍♀️
1396246814689533957," Analogus : To Ejaz shitting-bricks to talk/write about chinese islamophobia in Xinjiang, or SMQ talking of IOC's indifference to Kashmir to receive a boot on his backside. 😀😀😀👍👍"
1396243133936058368," I'm Brazilian Chinese, father from Macau China, Mom from Salvador Bahia.. Grew up between Xinjiang &amp; Macau..But the biggest conspiracy of who I am is that I born in Puerto Rico 😂😂"
1396232709945626626, Mr Biden &amp; what do u think the Chinese are at this time.🇮🇳 COVIDISED &amp; QUAD washed up in GangesEXODUS fm Afgstn is not God sent. Like Somalia 🇵🇰agn holds up ur trousers🙏PM 🇵🇰thru KASHMIR Xinjiang {Uyghur} is part of China not UN disputed
1396188127643901954,Xinjiang Province LLC 🤣
1396182287998402566,"After the failed campaign against ""Xinjiang cotton"", the US is targeting the solar sector. These people seem to be too dumb to understand that it's useless to fight China's industry unless you can provide a similarly cheap alternative, so this is gonna be good. 🤣"
1396181645569314819, Instead they should have tried and replicate the China's method of Xinjiang where women and kids are given the bestest of treatments .🥺😉
1396180672109236230," No they beg to China also😂😂 Xinjiang muslims , where is ummah?"
1396178239291330566,"Another ""Xinjiang"" shill named ""Gulnar"" a.k.a ""Andrew"" 🙄🤔"
1396163725162426374,Maybe they are. This is not the most important. What I mean is I read those papers and they are not really a proof of genocide. There's nothing crazy in it 🤣 we all know there are vocational training centers in Xinjiang ...
1396160491177844742,"Please send me the phone numbers or email addresses of 10 Uyghurs in ""Xinjiang"". I will call them first thing tomorrow morning and ask how they are doing. You do realize, that receiving a phone call from abroad will likely land them in a brainwashing camp 🙄🤔 #UyghurGenocide"
1396151638193287170,"my take behind ’s decision (based on analysis not direct itws): 1- All investors will pull out as East-West Cold War ➡️hot, just as they did in Russia:they understood $ were never safe from kleptocracy ➡️they left.2- 🇺🇸🇪🇺sanctions will ↗️beyond Xinjiang"
1396142768586739717,Thank you for concerning about xinjiang. Why😂
1396123429108166657," Totalitarian power with no freedom of expression warmongering with almost all of its neighbours, carrying out a genocide in Xinjiang and using economic slavery to dominate third world sends 1 million aid for its strategic benefit and people tweet this shit 🤦🤦"
1396122033491038209,"""With features that differ from those of the majority Han people in China, and known for their extraordinary beauty, actresses from #Xinjiang ethnic minorities such as Tong have a huge fan base in the country."" 🤨"
1396119754289475586," Yea the entire world wants to join China🤟🏻🤟🏻 definitely not China marching forces into Tibet, or Xinjiang👏🏻👏🏻"
1396114501146071049,UK solar projects are using panels built in China's Xinjiang slave camps. #UyghurGenocide Subscribe ⬇️
1396113201360670727,"Abduweli opened Uyghur language schools for children in Xinjiang. He was jailed for it, and later forced out of the country. When he continued his activism abroad, the Chinese government started arresting his family in Kashgar. This is the price Uyghurs pay for speaking up. 💔"
1396110537520463879,"For listeners following our episodes on Xinjiang, this thread is a must read. 🔥Thank you "
1396108176605343744,"So finally #China comes in support of Muslims , calling themselves as a true friend of Muslims across the globe. Is #China recommending #Xinjiang treatment for Muslims globally?🤔🤔"
1396086512698241024,"Kinda amusing HM continues its retail operation in xj, with the selling point thatHM don’t use xj cotton?🤗 Street Interview: What do Xinjiang people think of H&amp;M and ""forced labor""? via "
1396081208455426050, God will ask about you for Xinjiang and mayanmar too .🤣🤣🤣😂😂😂
1396076934832951297, Lol Madrs@chap🇨🇳 Bans M from fasting during Ramadan in XinjiangYour PM k@tora khan silent over it while he busy in begging at 🇨🇳 &amp; IMF Your S!sters have been s0ld to chenesbut you P0rkies are ok with thatWho need Burnol now 😋
1396072754684874753,"Perceptions 👇plummeted this year due to China's handling of the coronavirus pandemic and Beijing's aggressive policies in Hong Kong, the South China Sea Sea, and Xinjiang"
1396056542965682177,"Met some really friendly Uyghurs in Xinjiang today!! They said they are very happy and safe here, and that i was the first foreigner they’ve met so they wanted a photo😜#Uyghur #Xinjiang"
1396041053275185153,. because China is executing Uighur Genocide in Xinjiang.😆😆😆😆😆😆😆😆😆😆😆😆 .
1396036846405181441,It’s okay; my mind will supply me with an ooc gj doing something crazy and confessing his love on their road trip to Xinjiang 😜
1396033366076493834,Level of English knowledge in PakistanCNN anchor asking Mahmud Qureshi about Muslim torture in#XINJIANG he replied kashmir 🤣🤣 Insaallaha boysplayed very well 🤦🤦
1396026814187806723," Taking a page from Xinjiang, I guess 🤷"
1396025577753268225, The most sensible post about Xinjiang I've seen in a while 👍
1396011901734121477, Don't forget the concentration camps in the Xinjiang region🧐
1396004575816175616, Huawei cooperates Xinjiang public security to suppress &amp; surveillance people. 🛑 stop. #boycottHuawei #ChiNazi 
1395990367749640195," Uyghurs in Xinjiang live a much happier life than you in the evil country, ok?!😪"
1395979272943116288,"Woke US activists obstructing counter-CN efforts,e.g. Omar, should go on the ground to Xinjiang to teach CN officials how Muslim is not CN's enemy. Maybe CN will even allow them to wear a hijab👇"
1395959851562405888,"🚨BREAKING🚨3 killed, 27 injured in series of earthquakes in China, over 166 aftershocks recorded in Yangbi region.#China #earthquake #Chinese #Xinjiang #XiJinping #BREAKING #Breaking_news"
1395954612734103556,#Traffic policemen in Xinjiang They are shy🤗
1395947902799781891," When Uyghurs from Xinjiang are not speaking on Twitter, they said “why don't you let Uyghurs speak for themselves?!"" When Uyghurs from Xinjiang are speaking on Twitter, they attack them, suspend their accounts and asking them ""why are you on Twitter?!"" 🤷‍♀️🤷‍♀️🤷‍♀️"
1395945347449442310," I am sure, most of them don't.I have not visited Xinjiang but with so many genuine videos and interviews, I am pretty sure people there are kind💗 and full of love ❣️Just beware of America covert ops."
1395944629279739904,"The USA ❤️ to talk about Xinjiang and Tibet, which are both part of China.Why not Haiti?... Which is not part of the US."
1395943377841971203,Lol the comments you present is a typical comment that presented by a man never been to xinjiang 😂
1395939718110584834, Mr. Mahatir china have re-education camp for people like you in Xinjiang go and enjoy I am sure you will be feel enlightenment after camp🤣🤣
1395926853991362561," It's been going on for 💯 s of yrs in Can, US, Oz ...... And China-haters? ""But....but.... Xinjiang blah blah projection blah blah..."""
1395921785690988546,Wow my man know no shit bout Xinjiang 😳😳 is that outta ya butt? 😀
1395913985275449344," The CPC is also bad to the Uighur pupil in Xinjiang. Free School and poor families get also a school support of 1000, 2000 or 3000 per year. And the food is also free...Horrible how they treat the Uighurs... 😂😂😂"
1395906744103100420,Also I realize I seem VERY COOL tweeting about this at 9:00 on a Friday 🤦🏽‍♀️ but there are things out there (not enough in my opinion) that are being done to curtail US businesses from capitalizing on the Xinjiang camps.
1395905775160209408,Wow it’s incredible considering Xinjiang has less than China’s 10% population 😳😳
1395904424262897664,Oh bravo Belinda 👏👏👏 There is simply no other explanation for the name Xinjiang. It must be a colony of Han China 🤔
1395900864225763331,"According to China, the EU is too emotional and IRRATIONAL - for freezing the mutual investment pact.And the decision has got nothing to do with China and it's actions. Apparently taken in a 'vacuum' by irrational beings.NOTHING to do w/ Xinjiang, HK, Taiwan, SCS, BRI, etc.🙄"
1395895733094535174,Twitter is certainly very selective. Apparently these uncalled vulgar comments are not violations. But a #Uyghur posting happy #Xinjiang videos are? 🤷🏻‍♀️ #TwitterNazi
1395889514996973571,Are the black and the white dudes also forced to dance ? 🤪 #Kashgar #Xinjiang #Uyghurs
1395887437830778882," Xinjiang has been Xinjiang for a while, and nobody's done anything about it. Seems like there's only one option left at this point, amirite?😐"
1395879095108612097,#LudeMedia 🔥May 21 ▶️VOA: 🇺🇸-🇰🇷South K to issue a joint statement 🔹to mention 🇹🇼🇭🇰&amp; Xinjiang 🔹#CCP: surprisingly it will mention🇹🇼Taiwan ▶️Lude 🔸This is a historic shift 🔹🇰🇷has abandoned past strategies to side with 🇺🇸 🔹🇯🇵🇰🇷🇹🇼 will form a siege on🇨🇳#CCP
1395871259343343616,Well done. 👏🏼 The world must show China that it will not stand for the slave labor of a genocided population.#ccp #china #ccpchina #xinjiang #xinjiangcotton #uyghur #UyghurCotton #UyghurForcedLabor #uyghurgenocide
1395870950684561418,Also it's called Xinjiang 😘😘😘 Cope more 🤲
1395870670945497090,Yaaaaawwwnnnn such 💩💩💩 LMFAO I literally connect with family from China all the time thru their VPNs. One friend was even IN Xinjiang. You guys are absolutely desperate making up BS stories 😂😂😂 NOT TODAY CIA!
1395856020535234566," That's a good meme, we need a similar one for Xinjiang! 🤣"
1395830804672966656,"Clear who the bad guys are 🥴.If the US cares about the “Uyghur genocide” in Xinjiang, why doesn’t it care about the Palestinian genocide in Palestine?Unless… 🙃🙃🙃"
1395820438253568003," hahaha,ok. In China,there is an old proverb,'don't talk with people who have different values'. Then,wish you keep foolish and brainwashed,don't change,time will prove it. It will not be long,3~5years,Xinjiang asa province, will be stronger than your whole country. 👏👏👏"
1395817390483533825,"🚨NATURAL DISASTER🚨Powerful 7.4 magnitude earthquake just hit Qinghai in China following a 6.4 magnitude in Yunnan earlier today, according to Chinese state media#China #earthquake #Chinese #Xinjiang #XiJinping #Quighui"
1395813135953530881, Continue final.. all my ownself independent investigation since 2018 until now about the west and it's allies is targeting the China Xinjiang raw black and others China provinces rare minerals is real informationnot fake news .Please believe sir saifuddin multimedia minister 😭
1395812252612239363,"I’m quite sure some populated areas must have been affected. Lots of rural areas in Qinghai (very close to Tibet...). Maybe Tibet was hit too, and Xinjiang. I don’t understand really how far it went but is does not look good to me 😞"
1395804411121704961, Pakistan is well Informed about uyghurs Muslims in China Xinjiang... As SMQ stated We have our channels 😁... Now.... The HATRED Indians have for PAKISTAN... Will Consume You unless you root it from inside I wish you good Luck May ALLAH bless us All amen sum Amen!
1395792294045966341," Instead of doing all the false propaganda why don't you visit Xinjiang and see for yourself. Oh, but then you won't get $$$ for targeting China.🤣🤣🤣"
1395791550320312321," When are you Calling Rohingya, palestine ,Xinjiang , Syrian , sudan , Nigerian muslims to pakistan 😂😂"
1395790843865444354,Maybe just because they're showing the REAL everyday life in #Xinjiang 🤪🤪🤪
1395789647431839744, #HumanRights #MentalHealthAwarenessMonth ➡️🗞️Abdurehim was separated from his wife and 2 young children in 2015 when they were forced to return to #Xinjiang under the guise of a govt request for a passport renewal.#EU
1395786018377379841,Uyghur autonomous region of Xinjiang in the People's Republic of China.The inhabitants are called Chinese citizens. 🇨🇳🤝🇨🇳
1395782335979786241,"Thought Experiment: By liberating ETIM Uyghur Muslims from “open air prison” of Xinjiang and relocating them to the West Bank and Gaza under Israel’s control, the US can solve two geopolitical problems by one move and unite two of its great allies. 🤣#whynot #HypocrisyDiplomacy"
1395775206132789252,Mehdi promotes sinophobic debt trap fear mongering about Pakistan’s relations w/China and adds a little side of Xinjiang propaganda to boot! All bc he can’t acknowledge his hypocrisy. 🤦🏾‍♀️
1395773331790499841,"Lol, you're so out of touch that you don't even know that Palestine publicly supported China on the Xinjiang issue in the UN. 🤣 Read the letter and check the countries that have signed this letter. 👇"
1395770292144943104,"So often modern mass violence is seen as an inextricable part of conflict or war, however #Xinjiang, #Myanmar &amp; #Brazil are just some current examples that challenge thisThe latestnewsbrief provides a helpful explanation of why👇"
1395767401782956032,Even the Brits are admittingis full of 💩#Xinjiang #Uyghur #UyghurGenocide 
1395764781626404868,"Very, very big step by the EU Parliament. 👏🏼👏🏼👏🏼 #ccp #china #ccpchina #uyghur #uyghurgenocide #xinjiang #standwithhongkong #standwithhk #hongkong"
1395763479454404608,"Awww China mad 😘You thought the #hongkong protesters were a threat to national security. But your very own #uyghurgenocide is. And all your other crimes. More is coming, sweetie 😘#ccp #china #ccpchina #uyghur #UyghurGenocide #xinjiang #standwithhongkong #standwithhk"
1395761651157176330,Chinese embassy in Germany tweeting about “the quiet life of all ethnic groups” in #Xinjiang 👇
1395747109924741123,"🤣🤣🤣 Xinjiang may ""bust"" its capital because of Uyghur's population growth"
1395746728486203394,"So the key to cheap solar cell production has been cheap coal power in Xinjiang...Xinjiang.... where have I hear that name before? 🤔Something about bitcoin, maybe?"
1395740656937537542,"Does this so-called ""christian"" politician 💩 have the following verses in his ""bible""? 😏 Scratching each other's back🙄 On such a GOOD TERM with Atheist CCP, did he ever PROTEST to PRC about HUMAN RIGHTS violation in Xinjiang &amp; HK? What about HARASSING Taiwan?🤮 "
1395737310826741760,🗞 The US reportedly blocked a shipment fromdue to concerns that the clothes had been made with forced labour from the Xinjiang region of China. 
1395736213592498181,"Check out Masha's use of the snide, condescending grammar to belittle the efforts by actual Uyghurs to defend against the lies told by the West. She would have you believe the Westerners' portrayal of Xinjiang instead, without providing a single evidence to support it. 😠"
1395732054793461764," China needs to correct its mistakes regarding sanctions against MEPs and the grave human rights abuses taking place in Xinjiang, which are putting European promoters of cooperation with China in a very awkward situation. 😐"
1395727663310987269,✌️Major Japanese apparel companies have decided to stop using Xinjiang cotton in response to allegations of human rights abuses by the Chinese government
1395725849484267525,"American lies on Xinjiang, funded by NED to protect US cotton industry 😂"
1395722935797653505,"Please watch the video I posted the latest on my page, they talked about Xinjiang and even Greta. Interesting that people don’t understand about Xinjiang is they called “Black Xinjiang.” I will continue it later. Getting busy.Happy Friday 🌸"
1395722840884662272, Xinjiang is a wonderful place with wonderful people and culture.has recently been suspended bybecause the two gulis have told the truth of what #Xinjiang looks like. Please help the two Gulis to recover their account 🙏🏻
1395716541023412226,"😡 Nancy Pelosi: 🖤called to boycott the 2008 Beijing Olympics' opening ceremony to protest against China's human rights record ☠️ ""we cannot proceed as if nothing is wrong about the (Beijing Winter) Olympics going to China""( referring to the alleged ""genocide"" in Xinjiang)"
1395716053888651265," Hallo, you can read it here: An understanding of Xinjiang cotton slave labor propaganda campaign… Talk to you soon. 🤖"
1395710503469477889,How are lies about Xinjiang made?👇- 2
1395710452185800709,How are lies about Xinjiang made?👇- 1
1395698096097710085,"The policy fight of the year? Corporate due diligence.In Germany, the Greens want supply chain governance rules to cover Xinjiang, in China. That’s an issue for Volkswagen’s car plant there.,and I break it down here👇 "
1395697443073708044,And don't blame capitalist! Xinjiang Cotton is forced labour Cotton 💯
1395683375940259843,📢📢📢Japan's World and Mizuno to stop use of #China #Xinjiang cotton 
1395665671246209027,"🌉🌉Visitors will have a shocking experience like riding a #rollercoaster when they drive on the #GuozigouBridge in nothwest #China's #Xinjiang #Uygur Autonomous Region, which is more than 200 meters above the valley floor."
1395656906581049344, I beg you guys come to Xinjiang and ask somebody on the street. 🙉🙉🙉
1395649824272252932, twitter engaged in the dehumanization of Xinjiang people 🤬🤬🤬
1395649168409047043,"I'd like to also add US supporting &amp; arming ETIM/TIP extremists in an an attempt to destabilise Xinjiang, plus removing the terrorist org off from the terrorist list recently 😐 (we can all guess why), but other than that 👇👇"
1395642705305165824," The only vaccinefor her is care in ""rehabilitationUighur camps "" in Xinjiang 😛😛"
1395638595797626881,"In Xinjiang, Uighur and other ethnic minority women are forced to get sterilised, while across much of China, the authorities are encouraging women to have more children.Worrying article on  Link via #newsletter💌: E.T.P: 10’ #ProcrastinatorTimes"
1395631587715284995, BBC would just use this video and say it’s Xinjiang 😂
1395631110353195010,"The ‘A Date with China‘ international media tour recently visited the Jiashi Nang Culture Industry Park in #Kashgar, #Xinjiang Uygur autonomous region. The park specializes in nang bread and its culture. Watch the video to find out more 👇👇"
1395628423758942208,What about spreading fake news about genocide in Xinjiang? If you really want to find a genocide look at Palestine! 😡
1395626380830728193,Ohhhh 💩💩💩💩💩💩💩💩💩💩💩💩!!!!!!Why Oh Why ??? Do you have an allergy towards seeing Uyghurs leading normal happy lives in Xinjiang?Are you only going to be satisfied once Xinjiang has been reduced to a rubble the way Israel has reduced Gaza into a rubble?
1395624926598426630, Not to mention some YouTube channels about local girls doing xinjiang vlogs to debunk the genocide 💀🤡
1395623689429811200, So many pretty girls in Xinjiang called Guli🤔🤔 
1395623484441731073,Our Nasredine (阿凡提) In Xinjiang has numerous tricks in his bags. 😄 The Shangri-La is not in Nepal. It's in Xinjiang!
1395607818707869697,"Our 0700 Daily Briefing today;🇩🇪🇨🇳 German companies may face fines for supply chains in Xinjiang, China🇺🇸💵US supports a minimum global corporate tax rate of at least 15%🌾🥛Oatly up 18% on Nasdaq debut🇫🇷💉France bring forward all adult vaccination access🇮🇱🇵🇸Ceasefire !"
1395605838371323909,Please go to Xinjiang to see if there is what you call genocide. Don't be a frog in a well. It's disgusting 🤢
1395595452935024640," Well, No Jihad for muslims in Xinjiang. 😍"
1395593993610686469," Then u meanis a fake account, she’s not from Xinjiang? And most ppl like u also say Chinese ppl will be thrown into jail if they use VPN🤣🤣. Yeah, all Chinese accounts following Zhao Lijian are fake 😂. I’m responding to u from a jail too, pls come and free me 🤣"
1395593462070710274,Actually this song is originally from Xinjiang. I guess the indians will troll on it.😂
1395581972349472772,"Delighted continues to join the disgraceful people spewing lies about China, would actually be so low as to make a point of attacking me personallySilly &amp; rudeChina is the largest safe, stable, successful, capable country on the planet🙏 #Xinjiang #ForcedLabor"
1395570854189096967,"“The US Customs &amp; Dept seized a batch of UNIQLO shirts in Jan this year on the grounds of suspected use of Xinjiang ′forced labor′ cotton. UNIQLO recently submitted evidence of unused Xinjiang cotton not accepted by the US. 🤪🤪🤪 is the most hilarious system,”"
1395558961378586626,I literally have friends from Xinjiang and dated an Uyghur person in Shanghai back at 2015 😅😅😅 that’s why I don’t believe all the BS they say. You’re educated on this topic but only by biased western media isn’t it?
1395552986647105541,❶ Chinese authorities order video denials by Uyghurs of abuses🔴 ❷ #China's🇺🇸#SocialMedia #Censorship &amp; Exploits🔴+ ❸ #Disinformation+#Propaganda🔴 #China #UyghurGenocide #Xinjiang #iTHiNKLabs #Security▼
1395551232077434885," Not sure it is totally derailed. What is interesting with this Xinjiang story is that I discovered how weak media are, at least here in France. They only translate garbage and non peer reviewed ASPI papers 🙄"
1395529215764680705,Well...I would like to know her reaction when she knew that the raw material of the clothes she was wearing was cotton from #Xinjiang 🤣🤔
1395509384902553602," China ""experts"" get kashgar and kashmir mixed up. If they hear about a city in Xinjiang named altay, they will get that mixed up with Almaty 😄"
1395499671657791495,"Idk, but to me it seems that it's you and your colleagues atthat are whitewashing mass crimes in Xinjiang such as this terror attack here 👇👇👇"
1395497206107492354,How many refugees have fled Xinjiang in total and how are they fleeing the region with pasports obtained from the Chinese government lol? 😂
1395482365191856128,"ACTING LIKE CHINA DOESNT PUT THEIR OWN PEOPLE in INTERMENT CAMPS😂😂😂🤣😂😂🤣 The Xinjiang internment camps, officially called Xinjiang Vocational Education and Training Centers by the government of China, are internment camps operated by the Xinjiang Uygur"
1395453614760529920,"Owen CEO $MAN""Carbon neutral mining is no longer merely a concept.With Matrix’s revolutionary approach tested in Ili, Xinjiang and spoken highly of by local environmental authorities, mass adoption and a carbon-neutral future won’t be far ahead.""🚀🚀 "
1395444099604439044,#bbcnews journalists demand they be trusted; only Martin Bashir case takes 20+ years to get to the truth.#DefundTheBBC They officially lied about Xinjiang. They didn't know this: 😀All officially debunked but this trolling in red is amazing!! 🤣
1395442808216068098,Chinese rail network (illustrated by Japanese fans). When I was in primary school visiting grandparents in Shanghai (南京-上海): 3.5 hours. High school: 2 hours. Now: 1 hour. Xinjiang is the one on the far left with a 9 hr red link. Tibet is on bottom left w a 20 hr blue link. 🚅
1395431008711888898,"Perhaps #ImranKhan was seeking asylum from #Chinese premier, certain that he'd soon be removed and Gulf or West won't take him. His best option is to merge #PTI with #CCPChina. Maybe he gets to be CM of #Xinjiang 🤔"
1395430461027934208,"This is the scenery of Xinjiang, China. I hope you can come to China when you have the chance. There are many delicious and interesting places in China❤️😄"
1395426874390548480,"I can't wait to get to Taiwan and start speaking Mandarin every day. I'm sure they'll make fun of my mainland accent, but I'm not surrendering my 儿化. 😂 China will open up eventually, and I'll visit during school breaks - looking at you Chengdu and Xinjiang."
1395424969111179266,"""sending in colonizers"" then why is the uyghur population in xinjiang rising faster than the han population? Also what's with the anti immigration bs? It's almost like the building of cities leads to immigration and decreased birth rates 😱😱😱😱😱"
1395421740457660418,Why you are barking on Twitter?Why you refused to Visit Xinjiang when China invite to Visit Xinjiang?? Click the link and See your dirty faceStop using Xinjiang Muslim for your political interests. What your Army officer say👇👇
1395416465101238274," Yes. I made this tweet, because I saw the Uyghur Genocide fiction popping up on my Twitter feed again. 🙄 ""Muh poar Wigger wimmen R now denied the chance to be suppressed by ISIS terrorists crossing the Xinjiang-Afghanistan border, BAD Chyaina!!!! 😭"" 💖So feminist!💖 💁🏻‍♀️"
1395414775203500032,"4/6. ✔#Almaty: On 18 May 2021, 8 participants of peaceful pickets at the Consulate of China in Almaty were arbitrarily detained with demands to provide information about their relatives - prisoners of concentration camps in Xinjiang, and to release them immediately. "
1395413942164332544, 😂😂😂😂 So you stand by the tormentors of Uighurs in Xinjiang
1395403388771201027," MGT san.I am 🇯🇵, and I highly 👏 and 🤝 your political stance. The U.S. lawmakers' activities on the Israel-Palestine issue, freedom of navigation, Xinjiang Uyghur Genocide, etc. already have a great influence on international politics. In this sense, you are also our delegate."
1395401466488164352,🚨 READ &amp; 🗣️SHARE Qelbinur Sedik's story of reproductive rights oppression by the Chinese government. Women in Xinjiang were ordered to get contraceptive devices. No-one but her should decide whether / when to have children. Only #SheDecides her future. 
1395400406499401730,"Based on what #CCP’s done to #Xinjiang, #Tibet, #China, #HK, religions &amp; the 🌎 with Bioweapons. Anyone, even born ytd will say “CCP, get the F**K out!”.#auspol #Australia #Japan #India"
1395392134862172160, Muslims never forget how you made them your slave in Xinjiang turned mosques into public toilet and raped thousands of women to change their ancestry and race made them eat pigs 🐷and drink vine wiped out without trace any one stood against you like earlier you did with tibetens
1395391737992925184,"✨ where do you want to go the most for vacation? 🐶 road trip to xinjiang,but probably won't have the time ✨which ""selection show"" will you want to go?🐶 ""selection show""...those that requires speed!#gongjun #龚俊 #simongong"
1395390634333200395,"Stuart Gilmour, professor of biostatistics, has pointed out many weaknesses in thereport ""Family De-planning: The Coercive Campaign to Drive Down Indigenous Birth-rates in Xinjiang"". Bad fitting-model, wilful omission of discrepancy in the data set, etc. 👇"
1395384141303095305," In addition, Fort Detrick, which the US gov has long claimed was ""not connected with the Coronavirus,"" if it was, why did gov personnel shoot and kill a military medic who went to the base? Why not let WHO investigate? China has never forbidden foreigners to travel to Xinjiang😌"
1395367375189553154,u know xinjiang better a xinjiang person😄
1395361887479427083," Ironically, this was what I heard too from the Chinese when the West was on their utmost rhetoric on Xinjiang before the current outbreak in the middle east 😂Seems like the West - especially the United States - only cares about Chinese Muslims they say..🤔Legit."
1395359514111643648," A patriotic Uyghur would be in Kashgar, Xinjiang not in the West on the #BBC a service started for Allied propaganda literally and figuratively🤣🙌"
1395355138101968896,"Uyghurs muslims in China is very good ,Maybe you can have a visit in Xinjiang😄"
1395345267054940162,Digested! Too hard for me so I fed it to a cow and unsurprisingly it came out as🐂💩.....#Uyghurs #Xinjiang #China
1395340659544920071,"Asshole news 😡 supporting brainwashing, forced apostasy, torture, rape, ethnic cleansing and genocide of Xinjiang Muslims."
1395339305954938891,"Street food from Xinjiang, uhm~~ mouth watering and feeling belly hungry...😭💭🚀🇨🇳😋 #Xinjiang"
1395335253086990340," Yess, the policy of China on people of Xinjiang shall also be digested.👍"
1395334824030703619,"I think actions speak louder than words,Just one ticket to Urumqi International Airport in Xinjiang,you can get all the facts,the premise is quarantine for 14 days,you will be amazed at the huge difference between the real China and what the media portrays😁"
1395323842072137728,🇨🇳This is #China.Xinjiang: A multi-ethnic region of multiple religions📹CGTN
1395300664708902912,agrees half😂😂 She’s moving to Xinjiang😂 Ola Uber😂
1395300635898155012,📝 We've written over 30 letters to businesses and universities as part of our inquiry into #Xinjiang detention camps.📖 Find out more:
1395300618491678721," Saba , go to Xinjiang. You will get free accommodation in one of those ' Reformation Camps ' along with free #Sinopharmvaccine 👍"
1395298509998346247,"To see #Xinjiang in my eyes, 📅21:00-23:30, May 20th 2021, Thursday GMT+8 through ZOOM."
1395298054832414726,"Come and Check❗️📅21:00-23:30, May 20th 2021, Thursday (GMT+8) 📽️Zoom 📚""#Xinjiang in My Eyes""International #Forum, aiming at promoting the real image of Xinjiang. Speakers include: etc.🔗 "
1395294367519182855,Hope she has heard about Xinjiang and the community residing there.🤡🤡🤡
1395294349127155715, US doesn't support free press / free speech based on facts?🤣 Yet they continue to push the fake news about Xinjiang.
1395293368629014531,"📝Put this in your agendas now! Earlier this year,raised serious concerns re: conditions for women in #Xinjiang camps with 🇨🇳 authorities; learn more at this important event, including hearing from first-hand experience."
1395290317499240449,Thr uyghur population is increasing too. Guess there's no genocide in Xinjiang 🙄
1395277245862744065, You can go to xinjiang for better treatment 😷
1395271134350741504," Go there and get vaccinated. If possible, have guts to visit Xinjiang Uighur detention camps too. Period. 🙏🏻"
1395267206208962563, I was in Xinjiang and Tibet last month. Why didn't you catch me! Do you believe that? You can't lie. What else can you do! 😄
1395265667629142019,"Wanna go there permanently? Xinjiang population been rapidly declining, I hear. Will sponsor the ticket. ✌️✌️ #GoBackStalin"
